unit_id,mean_degree,clustering_coef,weighted_clustering_coef,fraction_long_edges,weighted_fraction_long_edges,country,unit
"""42075""",31.9554872528789,0.0318861813643003,0.0695486839247411,0.286530169968754,0.423574557025789,US,county
"""20005""",34.3995461474757,0.043450335577133,0.082671818868869,0.217313062119108,0.387699612327518,US,county
"""41027""",24.7892593054968,0.0338653976764525,0.067253516354419,0.333020089607785,0.523642883543803,US,county
"""29157""",37.2296109828677,0.0433299529202983,0.0782968624331023,0.203368883763056,0.36942285126302,US,county
"""19181""",34.9328792337449,0.0325516604143482,0.0673910793742809,0.268817994149179,0.402581243157811,US,county
"""38047""",30.7679809262121,0.0414645137683969,0.0797169494943174,0.252832451790437,0.402139995259386,US,county
"""50019""",33.0789989616773,0.0375762361093825,0.0754722326485233,0.241692991891459,0.386104263825183,US,county
"""55055""",30.6191037874526,0.0343828188527739,0.0713674549715952,0.283363967550069,0.427049443951164,US,county
"""51131""",45.9396795507053,0.0592777161300381,0.094630299138713,0.158986279374992,0.361384466045633,US,county
"""40077""",40.1809194949748,0.0433254839462751,0.0829652959934804,0.190142416547761,0.359253649067989,US,county
"""29173""",46.5235952613461,0.043716466467894,0.0801142270649036,0.169815107410716,0.325675404088255,US,county
"""04001""",34.1272334183273,0.0380245398690208,0.0766242648059459,0.257682725906287,0.407172967131404,US,county
"""30021""",34.4620730224565,0.0434433596210627,0.0787577771908429,0.229510656217694,0.407578254612201,US,county
"""51650""",43.7617122415476,0.0323305727254712,0.0652913314990723,0.249030784186607,0.412965818390163,US,county
"""56029""",30.1339539062646,0.0306179403437958,0.0644158230232249,0.309863528388971,0.458036717607732,US,county
"""30051""",34.5051836167639,0.043400218136146,0.0751786125111522,0.237689859504587,0.414042011120709,US,county
"""18089""",43.9687872478998,0.0346242505541536,0.0711243662742437,0.22469735154504,0.374772558942463,US,county
"""46073""",35.0451631375653,0.0501436915182732,0.0871119016617434,0.203575516875916,0.409151480607537,US,county
"""27121""",28.7072832201216,0.0360756981001743,0.0709636413134734,0.282797478606599,0.436759133433881,US,county
"""48035""",39.260085718207,0.0361540797756796,0.0738486680953324,0.232210655545452,0.373565318463838,US,county
"""45045""",37.8445174889496,0.0347725408833888,0.0670887608223551,0.26207286509966,0.441232890497387,US,county
"""20039""",37.5328166623613,0.0479052601172833,0.0892483908254042,0.208208401521436,0.387582251815674,US,county
"""42131""",37.0506882743076,0.0341960396937585,0.0724096100120864,0.230897819996637,0.378970029449222,US,county
"""37029""",41.7775747408982,0.0372115418209901,0.0702831874728175,0.235718883303511,0.374470278684882,US,county
"""36019""",36.3482939499219,0.0372887611991682,0.0751880883337722,0.221374172970319,0.373971165236269,US,county
"""37149""",36.1623092599114,0.0355601420468732,0.0684061724095283,0.266387663877966,0.430191211020099,US,county
"""19171""",36.6540353521255,0.0417133367241389,0.080182636400002,0.210421180750795,0.378133037123793,US,county
"""08071""",32.4989020356784,0.0385652820969656,0.0776297072513598,0.253441036690973,0.430123811058594,US,county
"""22119""",50.977797031098,0.0532225418819581,0.0895442342022733,0.156285765343288,0.329150272734977,US,county
"""37097""",39.1900333306766,0.0379810508717694,0.0703079591906087,0.251241946233315,0.407912198118926,US,county
"""30063""",25.0246335492759,0.0290090193488559,0.0625536640535709,0.362544753029012,0.522577549350617,US,county
"""21101""",43.0007712591064,0.0386005734924779,0.073881132600395,0.203428013410831,0.361748180137961,US,county
"""27141""",29.5747181714205,0.0323262719605453,0.0682429625339218,0.31277215084002,0.445563603714354,US,county
"""21171""",51.2845772405234,0.0665978927508923,0.096306120026204,0.126606032148142,0.32596781496548,US,county
"""36073""",38.0245408521948,0.0397233889821044,0.0781275919588639,0.216654362384121,0.362880885407245,US,county
"""20155""",32.0907885239735,0.032333534375983,0.0695186928839864,0.272126680676935,0.42489188671165,US,county
"""30017""",30.8504293085423,0.035669673606507,0.0701713469516387,0.268625390121611,0.428709640724879,US,county
"""26101""",32.9880968124868,0.0367071366487878,0.0748506783334852,0.246828460485556,0.394929114905011,US,county
"""21121""",45.4910821371646,0.0513918502164071,0.092346392447062,0.15000344139792,0.343092504229811,US,county
"""40145""",40.5806899432575,0.0351755772089887,0.0723252541346927,0.237316338891288,0.368631862122353,US,county
"""40009""",40.6619135211752,0.0407791818153532,0.0780695323851143,0.201464900740924,0.368761757486413,US,county
"""17069""",44.1937750014939,0.0684277154829316,0.105847925330155,0.141578988639778,0.307842036387712,US,county
"""05059""",41.127005117044,0.0444842087058562,0.0787926910083517,0.205458337247806,0.374341095474659,US,county
"""22091""",54.0990340514828,0.0604334267366224,0.0966130652762005,0.14561762455848,0.333595586097037,US,county
"""28151""",61.9531756135909,0.0507877472009824,0.0899298993658823,0.121789709680373,0.305709568861741,US,county
"""22073""",50.8941607141144,0.0400449195053488,0.0753448304569276,0.184425894129039,0.358321853550939,US,county
"""54089""",41.6079411053969,0.0442191679384595,0.0808282682544048,0.189278319777601,0.359126345360529,US,county
"""23025""",36.1940102564425,0.0364034295320498,0.0745776099870131,0.235905112252956,0.370209083156484,US,county
"""38083""",35.4756072108929,0.0490374110175705,0.0856630039297166,0.207934639400358,0.395152641557131,US,county
"""06113""",23.03414349562,0.0353489759544892,0.0737497502784931,0.331483136528648,0.5331259532554,US,county
"""51740""",50.866375361943,0.0406985330416631,0.0722399722553036,0.206547117842497,0.386118388672384,US,county
"""45009""",57.1427660677863,0.055714873460769,0.0928032398429594,0.140778534520355,0.327516601074812,US,county
"""20199""",35.1810573371903,0.0413950677565652,0.080659259325401,0.211611416208236,0.401554537845415,US,county
"""06057""",27.8563693404132,0.0311871262292343,0.0626281314032838,0.338357660390573,0.505381140687728,US,county
"""20183""",37.0962125379084,0.0471369005571535,0.0828706394018095,0.201232832408441,0.391030132703347,US,county
"""38005""",27.901682483676,0.0573213311181118,0.0946362451438051,0.210003258065683,0.418186181729964,US,county
"""38049""",37.3255628371869,0.0463216438284392,0.0813194388819577,0.204154418510058,0.379995236396627,US,county
"""48091""",36.407459738558,0.0313041780165123,0.0652482787557734,0.290850311496566,0.421364754310018,US,county
"""29186""",38.4012927109507,0.0414814465913253,0.0776048986214404,0.214594075181508,0.371147030779621,US,county
"""13223""",41.8631392690249,0.0334081797093886,0.0686480007402323,0.253261332297682,0.383626433333409,US,county
"""26153""",35.1376525302108,0.0476631687887286,0.0853519252717884,0.206685543714316,0.369325991841457,US,county
"""21061""",48.8197572628759,0.0511773663725669,0.0848299267779272,0.165245225790962,0.323686523534368,US,county
"""21185""",40.5225244867145,0.0317917557404472,0.0647209338452552,0.258247097644971,0.392276238343278,US,county
"""08107""",23.8086509226813,0.0284790882940776,0.0565378271827687,0.384778214464692,0.567822009043909,US,county
"""27061""",32.0721925379167,0.0364519789145501,0.0747803768627744,0.253551739138142,0.412547964370585,US,county
"""55017""",30.1616009994881,0.0349064388920474,0.0721272832359586,0.277637896004809,0.420218225671534,US,county
"""39143""",41.3676662516399,0.0385306430327757,0.0745161685508143,0.212984456887305,0.347025682838001,US,county
"""13031""",40.3640094435766,0.0426368747096428,0.0780678515544436,0.214148231017587,0.39837448730131,US,county
"""48155""",51.8532308950465,0.0678778955444479,0.114354751512422,0.153862431135371,0.306768764529069,US,county
"""53003""",31.1947983071948,0.0311491181038097,0.0688451118486358,0.285137040551318,0.430730345675732,US,county
"""17075""",40.5652614265097,0.0430501271301113,0.0788965423185376,0.196290880367865,0.35398742069786,US,county
"""21011""",46.3149694635222,0.04835284431177,0.0851443912403083,0.165830199771463,0.334381069219368,US,county
"""39135""",40.9098754929942,0.0368034617691256,0.0740070071562407,0.217619587440789,0.350285267472916,US,county
"""36043""",39.9781510588411,0.0396757132748645,0.0779819569725187,0.204322676095985,0.346675503002523,US,county
"""25007""",24.6600657820455,0.0320381120258747,0.0595906250721255,0.340197669204236,0.56248239301614,US,county
"""24037""",39.927990097087,0.0386305027771594,0.0729855221682914,0.238442999930842,0.395410051536282,US,county
"""30023""",31.381924144795,0.0383090160244774,0.0732950827330766,0.262443029446227,0.42943865088841,US,county
"""26107""",32.9660678687199,0.0340680163540289,0.0743080971030169,0.257342621559923,0.405293271735129,US,county
"""46097""",34.2570142255483,0.0488737572457064,0.0858817071955552,0.211417398158942,0.383746801628735,US,county
"""46119""",38.2202558091829,0.0445800058836204,0.0899604851355525,0.189322280348842,0.413802718685167,US,county
"""38067""",36.7435761984398,0.0554450216726534,0.0921740806083026,0.187054272810089,0.371226331682364,US,county
"""13295""",39.7469042081905,0.0356790061927844,0.0722568688240117,0.232966709127462,0.379149483024246,US,county
"""51143""",47.416638623807,0.0437868815511423,0.0792022471465199,0.173791727269164,0.340683438138975,US,county
"""05021""",40.6878433506941,0.0502852428892892,0.0868289244004917,0.179515035462719,0.350629136983693,US,county
"""30043""",30.9306535553044,0.032515320890634,0.064653545289359,0.307870697253623,0.445941474433972,US,county
"""20101""",34.9062948331475,0.0413262418304704,0.0755605071553387,0.232495415260241,0.406591192282121,US,county
"""55023""",33.558297920734,0.0386677504584575,0.0744646449930023,0.230971236452731,0.403880243337669,US,county
"""47135""",47.3710027357133,0.078645546147398,0.11181862614755,0.150884461653317,0.339086142845591,US,county
"""27095""",29.4610232346027,0.0361657408350539,0.0742672926250931,0.287030051013605,0.42912815609692,US,county
